Date,GBX
2013-11-21,29.41
2013-11-22,31.0
2013-11-25,31.190001000000002
2013-11-26,31.379998999999998
2013-11-27,31.459999
2013-11-29,31.25
2013-12-02,31.469998999999998
2013-12-03,31.040001
2013-12-04,31.139999
2013-12-05,30.809998999999998
2013-12-06,30.82
2013-12-09,31.360001
2013-12-10,32.119999
2013-12-11,30.889999
2013-12-12,31.07
2013-12-13,30.92
2013-12-16,31.690001000000002
2013-12-17,31.99
2013-12-18,32.389998999999996
2013-12-19,32.470001
2013-12-20,32.630001
2013-12-23,32.630001
2013-12-24,32.77
2013-12-26,32.75
2013-12-27,32.830002
2013-12-30,32.919998
2013-12-31,32.84
2014-01-02,32.369999
2014-01-03,32.32
2014-01-06,31.84
2014-01-07,32.220001
2014-01-08,33.25
2014-01-09,34.509997999999996
2014-01-10,34.700001
2014-01-13,34.700001
2014-01-14,34.41
2014-01-15,34.939999
2014-01-16,37.07
2014-01-17,36.169998
2014-01-21,36.66
2014-01-22,37.27
2014-01-23,38.0
2014-01-24,36.619999
2014-01-27,35.830002
2014-01-28,36.759997999999996
2014-01-29,35.790001000000004
2014-01-30,37.009997999999996
2014-01-31,36.689999
2014-02-03,33.98
2014-02-04,34.360001000000004
2014-02-05,33.189999
2014-02-06,33.75
2014-02-07,34.700001
2014-02-10,34.220001
2014-02-11,35.290001000000004
2014-02-12,36.509997999999996
2014-02-13,37.150002
2014-02-14,36.650002
2014-02-18,37.849998
2014-02-19,37.119999
2014-02-20,39.34
2014-02-21,40.84
2014-02-24,41.200001
2014-02-25,40.709998999999996
2014-02-26,41.400002
2014-02-27,41.779999
2014-02-28,42.07
2014-03-03,43.82
2014-03-04,44.849998
2014-03-05,44.950001
2014-03-06,45.720001
2014-03-07,46.34
2014-03-10,45.540001000000004
2014-03-11,45.220001
2014-03-12,46.139998999999996
2014-03-13,45.889998999999996
2014-03-14,46.220001
2014-03-17,46.810001
2014-03-18,47.200001
2014-03-19,46.029999
2014-03-20,46.119999
2014-03-21,45.869999
2014-03-24,46.299999
2014-03-25,46.349998
2014-03-26,44.23
2014-03-27,43.700001
2014-03-28,44.310001
2014-03-31,45.599998
2014-04-01,46.970001
2014-04-02,47.709998999999996
2014-04-03,46.560001
2014-04-04,45.900002
2014-04-07,43.209998999999996
2014-04-08,43.93
2014-04-09,45.150002
2014-04-10,45.0
2014-04-11,43.369999
2014-04-14,44.040001000000004
2014-04-15,44.889998999999996
2014-04-16,46.169998
2014-04-17,46.700001
2014-04-21,46.73
2014-04-22,48.849998
2014-04-23,48.369999
2014-04-24,51.73
2014-04-25,50.200001
2014-04-28,49.48
2014-04-29,50.060001
2014-04-30,52.439999
2014-05-01,51.110001000000004
2014-05-02,50.830002
2014-05-05,49.98
2014-05-06,49.389998999999996
2014-05-07,49.59
2014-05-08,48.439999
2014-05-09,50.380001
2014-05-12,51.880001
2014-05-13,51.029999
2014-05-14,50.349998
2014-05-15,50.330002
2014-05-16,51.0
2014-05-19,51.700001
2014-05-20,50.610001000000004
2014-05-21,54.259997999999996
2014-05-22,54.0
2014-05-23,55.5
2014-05-27,55.610001000000004
2014-05-28,55.41
2014-05-29,55.66
2014-05-30,55.5
2014-06-02,56.459998999999996
2014-06-03,54.73
2014-06-04,55.200001
2014-06-05,55.639998999999996
2014-06-06,56.310001
2014-06-09,57.389998999999996
2014-06-10,57.639998999999996
2014-06-11,57.689999
2014-06-12,56.259997999999996
2014-06-13,57.02
2014-06-16,58.0
2014-06-17,57.470001
2014-06-18,58.68
2014-06-19,60.080002
2014-06-20,59.119999
2014-06-23,59.029999
2014-06-24,57.939999
2014-06-25,58.59
2014-06-26,58.009997999999996
2014-06-27,57.09
2014-06-30,57.599998
2014-07-01,57.709998999999996
2014-07-02,64.610001
2014-07-03,67.290001
2014-07-07,65.849998
2014-07-08,65.559998
2014-07-09,65.989998
2014-07-10,65.099998
2014-07-11,65.010002
2014-07-14,65.940002
2014-07-15,65.150002
2014-07-16,65.739998
2014-07-17,64.610001
2014-07-18,65.839996
2014-07-21,64.900002
2014-07-22,66.07
2014-07-23,66.589996
2014-07-24,66.790001
2014-07-25,66.980003
2014-07-28,66.449997
2014-07-29,66.230003
2014-07-30,67.779999
2014-07-31,64.449997
2014-08-01,63.860001000000004
2014-08-04,65.199997
2014-08-05,65.019997
2014-08-06,61.360001000000004
2014-08-07,60.790001000000004
2014-08-08,62.709998999999996
2014-08-11,64.010002
2014-08-12,62.860001000000004
2014-08-13,64.599998
2014-08-14,64.379997
2014-08-15,64.709999
2014-08-18,68.019997
2014-08-19,69.629997
2014-08-20,70.790001
2014-08-21,70.610001
2014-08-22,71.300003
2014-08-25,71.610001
2014-08-26,71.050003
2014-08-27,71.980003
2014-08-28,71.339996
2014-08-29,71.519997
2014-09-02,73.239998
2014-09-03,72.33000200000001
2014-09-04,72.800003
2014-09-05,71.870003
2014-09-08,72.07
2014-09-09,70.18
2014-09-10,69.970001
2014-09-11,72.209999
2014-09-12,71.970001
2014-09-15,69.010002
2014-09-16,71.720001
2014-09-17,73.849998
2014-09-18,77.540001
2014-09-19,75.93
2014-09-22,75.129997
2014-09-23,74.860001
2014-09-24,75.260002
2014-09-25,73.650002
2014-09-26,75.870003
2014-09-29,74.540001
2014-09-30,73.379997
2014-10-01,65.910004
2014-10-02,64.370003
2014-10-03,65.0
2014-10-06,63.099998
2014-10-07,60.16
2014-10-08,60.080002
2014-10-09,56.400002
2014-10-10,54.080002
2014-10-13,48.52
2014-10-14,47.619999
2014-10-15,49.48
2014-10-16,52.950001
2014-10-17,55.669998
2014-10-20,55.130001
2014-10-21,58.23
2014-10-22,57.580002
2014-10-23,62.98
2014-10-24,62.299999
2014-10-27,61.09
2014-10-28,64.57
2014-10-29,63.259997999999996
2014-10-30,60.740002000000004
2014-10-31,62.540001000000004
2014-11-03,61.110001000000004
2014-11-04,57.310001
2014-11-05,57.950001
2014-11-06,60.130001
2014-11-07,59.91
2014-11-10,61.0
2014-11-11,61.5
2014-11-12,62.450001
2014-11-13,63.5
2014-11-14,62.630001
2014-11-17,62.91
2014-11-18,64.449997
2014-11-19,63.490002000000004
2014-11-20,65.08000200000001
2014-11-21,65.860001
2014-11-24,66.43
2014-11-25,66.220001
2014-11-26,65.290001
2014-11-28,55.48
2014-12-01,47.470001
2014-12-02,51.43
2014-12-03,52.950001
2014-12-04,51.459998999999996
2014-12-05,50.32
2014-12-08,47.849998
2014-12-09,48.18
2014-12-10,44.41
2014-12-11,45.720001
2014-12-12,45.0
2014-12-15,43.740002000000004
2014-12-16,43.060001
2014-12-17,46.509997999999996
2014-12-18,48.799999
2014-12-19,49.130001
2014-12-22,48.669998
2014-12-23,51.119999
2014-12-24,51.59
2014-12-26,53.189999
2014-12-29,54.84
2014-12-30,53.25
2014-12-31,53.73
2015-01-02,53.959998999999996
2015-01-05,52.07
2015-01-06,49.310001
2015-01-07,51.900002
2015-01-08,54.700001
2015-01-09,52.759997999999996
2015-01-12,50.610001000000004
2015-01-13,50.799999
2015-01-14,51.5
2015-01-15,49.75
2015-01-16,50.48
2015-01-20,49.970001
2015-01-21,51.68
2015-01-22,53.669998
2015-01-23,52.689999
2015-01-26,54.849998
2015-01-27,56.369999
2015-01-28,53.07
2015-01-29,53.810001
2015-01-30,51.93
2015-02-02,53.450001
2015-02-03,55.59
2015-02-04,55.689999
2015-02-05,56.619999
2015-02-06,57.720001
2015-02-09,58.419998
2015-02-10,57.919998
2015-02-11,57.490002000000004
2015-02-12,57.810001
2015-02-13,57.220001
2015-02-17,57.360001000000004
2015-02-18,56.099998
2015-02-19,57.34
2015-02-20,58.650002
2015-02-23,59.419998
2015-02-24,59.900002
2015-02-25,60.220001
2015-02-26,58.560001
2015-02-27,58.77
2015-03-02,59.18
2015-03-03,57.119999
2015-03-04,56.549999
2015-03-05,55.810001
2015-03-06,55.880001
2015-03-09,53.77
2015-03-10,51.27
2015-03-11,51.84
2015-03-12,54.509997999999996
2015-03-13,54.84
2015-03-16,54.32
2015-03-17,56.369999
2015-03-18,56.700001
2015-03-19,56.439999
2015-03-20,56.98
2015-03-23,56.880001
2015-03-24,57.360001000000004
2015-03-25,56.200001
2015-03-26,56.34
2015-03-27,56.98
2015-03-30,57.599998
2015-03-31,58.0
2015-04-01,58.650002
2015-04-02,58.889998999999996
2015-04-06,60.599998
2015-04-07,62.43
2015-04-08,63.759997999999996
2015-04-09,63.130001
2015-04-10,61.529999
2015-04-13,62.970001
2015-04-14,63.150002
2015-04-15,65.83000200000001
2015-04-16,65.540001
2015-04-17,63.52
2015-04-20,63.82
2015-04-21,63.810001
2015-04-22,64.370003
2015-04-23,64.949997
2015-04-24,61.419998
2015-04-27,57.209998999999996
2015-04-28,55.84
2015-04-29,57.740002000000004
2015-04-30,57.689999
2015-05-01,62.330002
2015-05-04,63.419998
2015-05-05,63.759997999999996
2015-05-06,63.200001
2015-05-07,63.25
2015-05-08,62.650002
2015-05-11,62.02
2015-05-12,60.810001
2015-05-13,61.110001000000004
2015-05-14,60.57
2015-05-15,61.23
2015-05-18,62.599998
2015-05-19,61.599998
2015-05-20,61.75
2015-05-21,62.82
2015-05-22,61.91
2015-05-26,60.110001000000004
2015-05-27,60.91
2015-05-28,60.330002
2015-05-29,60.23
2015-06-01,60.080002
2015-06-02,60.82
2015-06-03,61.380001
2015-06-04,61.189999
2015-06-05,61.27
2015-06-08,60.57
2015-06-09,58.700001
2015-06-10,59.630001
2015-06-11,60.970001
2015-06-12,59.919998
2015-06-15,59.57
2015-06-16,53.470001
2015-06-17,52.490002000000004
2015-06-18,53.869999
2015-06-19,53.48
2015-06-22,52.59
2015-06-23,53.299999
2015-06-24,51.950001
2015-06-25,49.5
2015-06-26,48.009997999999996
2015-06-29,46.900002
2015-06-30,46.849998
2015-07-01,47.709998999999996
2015-07-02,48.580002
2015-07-06,46.220001
2015-07-07,47.279999
2015-07-08,46.5
2015-07-09,46.970001
2015-07-10,47.689999
2015-07-13,48.209998999999996
2015-07-14,48.060001
2015-07-15,46.040001000000004
2015-07-16,46.68
2015-07-17,44.619999
2015-07-20,43.990002000000004
2015-07-21,45.759997999999996
2015-07-22,45.09
2015-07-23,43.93
2015-07-24,44.189999
2015-07-27,45.48
2015-07-28,46.360001000000004
2015-07-29,47.639998999999996
2015-07-30,45.790001000000004
2015-07-31,45.75
2015-08-03,44.150002
2015-08-04,44.02
2015-08-05,43.73
2015-08-06,43.799999
2015-08-07,43.630001
2015-08-10,45.779999
2015-08-11,45.119999
2015-08-12,45.41
2015-08-13,44.73
2015-08-14,45.91
2015-08-17,44.77
2015-08-18,43.779999
2015-08-19,42.77
2015-08-20,39.459998999999996
2015-08-21,38.509997999999996
2015-08-24,35.849998
2015-08-25,36.91
2015-08-26,38.200001
2015-08-27,41.549999
2015-08-28,40.98
2015-08-31,41.700001
2015-09-01,40.130001
2015-09-02,39.93
2015-09-03,39.459998999999996
2015-09-04,39.599998
2015-09-08,39.349998
2015-09-09,39.139998999999996
2015-09-10,39.330002
2015-09-11,39.470001
2015-09-14,39.43
2015-09-15,39.639998999999996
2015-09-16,39.709998999999996
2015-09-17,39.009997999999996
2015-09-18,37.610001000000004
2015-09-21,35.220001
2015-09-22,34.650002
2015-09-23,33.150002
2015-09-24,33.09
2015-09-25,32.5
2015-09-28,30.860001
2015-09-29,31.299999
2015-09-30,32.110001000000004
2015-10-01,32.02
2015-10-02,33.23
2015-10-05,35.18
2015-10-06,35.369999
2015-10-07,34.93
2015-10-08,37.540001000000004
2015-10-09,38.299999
2015-10-12,37.950001
2015-10-13,37.939999
2015-10-14,37.810001
2015-10-15,38.290001000000004
2015-10-16,36.509997999999996
2015-10-19,36.259997999999996
2015-10-20,37.990002000000004
2015-10-21,36.34
2015-10-22,36.43
2015-10-23,36.869999
2015-10-26,36.119999
2015-10-27,34.540001000000004
2015-10-28,35.790001000000004
2015-10-29,35.619999
2015-10-30,38.040001000000004
2015-11-02,40.169998
2015-11-03,38.990002000000004
2015-11-04,38.209998999999996
2015-11-05,36.209998999999996
2015-11-06,36.869999
2015-11-09,36.330002
2015-11-10,35.299999
2015-11-11,34.77
2015-11-12,31.969998999999998
2015-11-13,31.950001
2015-11-16,33.330002
2015-11-17,32.610001000000004
2015-11-18,33.91
2015-11-19,34.18
2015-11-20,33.59
2015-11-23,33.669998
2015-11-24,33.939999
2015-11-25,33.66
2015-11-27,33.68
2015-11-30,33.880001
2015-12-01,33.560001
2015-12-02,33.73
2015-12-03,32.639998999999996
2015-12-04,32.02
2015-12-07,30.17
2015-12-08,29.32
2015-12-09,29.940001000000002
2015-12-10,30.15
2015-12-11,29.120001000000002
2015-12-14,29.24
2015-12-15,30.85
2015-12-16,30.48
2015-12-17,30.389999
2015-12-18,30.41
2015-12-21,30.91
2015-12-22,32.349998
2015-12-23,34.610001000000004
2015-12-24,35.950001
2015-12-28,33.900002
2015-12-29,33.240002000000004
2015-12-30,32.220001
2015-12-31,32.619999
2016-01-04,32.110001000000004
2016-01-05,30.129998999999998
2016-01-06,28.459999
2016-01-07,25.200001
2016-01-08,24.559998999999998
2016-01-11,24.07
2016-01-12,23.030001000000002
2016-01-13,21.719998999999998
2016-01-14,22.129998999999998
2016-01-15,22.309998999999998
2016-01-19,20.959999
2016-01-20,21.629998999999998
2016-01-21,22.82
2016-01-22,23.73
2016-01-25,22.9
2016-01-26,24.66
2016-01-27,24.459999
2016-01-28,24.48
2016-01-29,25.860001
2016-02-01,26.07
2016-02-02,24.870001000000002
2016-02-03,25.639999
2016-02-04,27.75
2016-02-05,26.450001
2016-02-08,26.24
2016-02-09,26.02
2016-02-10,26.26
2016-02-11,26.1
2016-02-12,26.559998999999998
2016-02-16,25.9
2016-02-17,26.469998999999998
2016-02-18,25.610001
2016-02-19,23.049999
2016-02-22,23.549999
2016-02-23,23.200001
2016-02-24,23.440001000000002
2016-02-25,23.5
2016-02-26,24.57
2016-02-29,25.450001
2016-03-01,25.32
2016-03-02,25.450001
2016-03-03,27.190001000000002
2016-03-04,26.49
2016-03-07,27.66
2016-03-08,26.620001000000002
2016-03-09,27.24
2016-03-10,25.83
2016-03-11,26.9
2016-03-14,26.35
2016-03-15,25.65
2016-03-16,26.93
2016-03-17,27.75
2016-03-18,26.76
2016-03-21,27.950001
2016-03-22,27.93
2016-03-23,26.809998999999998
2016-03-24,27.870001000000002
2016-03-28,26.74
2016-03-29,27.75
2016-03-30,27.75
2016-03-31,27.639999
2016-04-01,26.83
2016-04-04,26.559998999999998
2016-04-05,27.790001
2016-04-06,29.42
2016-04-07,30.27
2016-04-08,30.299999
2016-04-11,30.57
2016-04-12,31.26
2016-04-13,32.360001000000004
2016-04-14,31.18
2016-04-15,31.58
2016-04-18,30.75
2016-04-19,30.58
2016-04-20,30.73
2016-04-21,29.41
2016-04-22,29.68
2016-04-25,28.690001000000002
2016-04-26,30.17
2016-04-27,30.98
2016-04-28,30.190001000000002
2016-04-29,29.99
2016-05-02,28.75
2016-05-03,27.25
2016-05-04,27.09
2016-05-05,26.700001
2016-05-06,27.059998999999998
2016-05-09,26.530001000000002
2016-05-10,28.09
2016-05-11,27.030001000000002
2016-05-12,26.549999
2016-05-13,26.24
2016-05-16,26.51
2016-05-17,27.33
2016-05-18,26.959999
2016-05-19,26.65
2016-05-20,27.48
2016-05-23,27.299999
2016-05-24,27.809998999999998
2016-05-25,29.26
2016-05-26,28.73
2016-05-27,28.49
2016-05-31,28.700001
2016-06-01,28.57
2016-06-02,28.469998999999998
2016-06-03,28.59
2016-06-06,29.629998999999998
2016-06-07,29.639999
2016-06-08,30.459999
2016-06-09,30.08
2016-06-10,28.68
2016-06-13,28.35
2016-06-14,28.459999
2016-06-15,28.540001
2016-06-16,28.139999
2016-06-17,29.290001
2016-06-20,28.99
2016-06-21,28.65
2016-06-22,29.690001000000002
2016-06-23,30.57
2016-06-24,29.84
2016-06-27,26.110001
2016-06-28,27.290001
2016-06-29,28.33
2016-06-30,29.129998999999998
2016-07-01,29.57
2016-07-05,28.790001
2016-07-06,26.129998999999998
2016-07-07,28.280001000000002
2016-07-08,29.58
2016-07-11,30.6
2016-07-12,31.6
2016-07-13,31.52
2016-07-14,31.85
2016-07-15,31.49
2016-07-18,32.169998
2016-07-19,32.02
2016-07-20,32.0
2016-07-21,31.620001000000002
2016-07-22,32.09
2016-07-25,31.120001000000002
2016-07-26,31.559998999999998
2016-07-27,31.549999
2016-07-28,31.209999
2016-07-29,32.830002
2016-08-01,32.150002
2016-08-02,31.5
2016-08-03,31.9
2016-08-04,32.119999
2016-08-05,33.25
2016-08-08,33.290001000000004
2016-08-09,32.139998999999996
2016-08-10,31.440001000000002
2016-08-11,31.65
2016-08-12,31.57
2016-08-15,32.18
2016-08-16,32.200001
2016-08-17,31.85
2016-08-18,33.630001
2016-08-19,34.290001000000004
2016-08-22,33.900002
2016-08-23,34.759997999999996
2016-08-24,34.599998
2016-08-25,34.220001
2016-08-26,34.18
2016-08-29,33.799999
2016-08-30,34.470001
2016-08-31,33.889998999999996
2016-09-01,33.380001
2016-09-02,33.34
2016-09-06,34.470001
2016-09-07,34.650002
2016-09-08,34.880001
2016-09-09,33.939999
2016-09-12,33.790001000000004
2016-09-13,33.43
2016-09-14,33.049999
2016-09-15,33.68
2016-09-16,33.41
2016-09-19,33.650002
2016-09-20,34.0
2016-09-21,34.700001
2016-09-22,35.009997999999996
2016-09-23,34.580002
2016-09-26,34.400002
2016-09-27,34.060001
2016-09-28,34.869999
2016-09-29,35.110001000000004
2016-09-30,35.299999
2016-10-03,35.41
2016-10-04,35.23
2016-10-05,36.490002000000004
2016-10-06,36.68
2016-10-07,36.59
2016-10-10,37.0
2016-10-11,36.5
2016-10-12,36.349998
2016-10-13,36.049999
2016-10-14,36.099998
2016-10-17,35.450001
2016-10-18,35.549999
2016-10-19,36.950001
2016-10-20,35.950001
2016-10-21,36.5
2016-10-24,36.0
2016-10-25,34.5
2016-10-26,32.25
2016-10-27,30.9
2016-10-28,30.700001
2016-10-31,31.5
2016-11-01,30.35
2016-11-02,30.1
2016-11-03,30.5
2016-11-04,30.950001
2016-11-07,31.549999
2016-11-08,31.4
2016-11-09,33.200001
2016-11-10,34.549999
2016-11-11,35.349998
2016-11-14,36.099998
2016-11-15,36.599998
2016-11-16,35.799999
2016-11-17,35.849998
2016-11-18,35.599998
2016-11-21,36.049999
2016-11-22,37.049999
2016-11-23,38.450001
2016-11-25,38.450001
2016-11-28,37.799999
2016-11-29,37.650002
2016-11-30,38.799999
2016-12-01,40.0
2016-12-02,40.700001
2016-12-05,40.099998
2016-12-06,41.25
2016-12-07,41.799999
2016-12-08,42.150002
2016-12-09,42.049999
2016-12-12,41.400002
2016-12-13,40.650002
2016-12-14,40.25
2016-12-15,41.75
2016-12-16,41.849998
2016-12-19,43.0
2016-12-20,43.849998
2016-12-21,43.0
2016-12-22,43.0
2016-12-23,43.049999
2016-12-27,43.200001
2016-12-28,42.400002
2016-12-29,42.150002
2016-12-30,41.549999
2017-01-03,40.450001
2017-01-04,41.849998
2017-01-05,40.25
2017-01-06,46.700001
2017-01-09,47.400002
2017-01-10,48.650002
2017-01-11,48.799999
2017-01-12,48.200001
2017-01-13,49.049999
2017-01-17,48.650002
2017-01-18,48.200001
2017-01-19,47.900002
2017-01-20,47.5
2017-01-23,46.150002
2017-01-24,46.5
2017-01-25,47.5
2017-01-26,46.75
2017-01-27,46.599998
2017-01-30,45.349998
2017-01-31,43.75
2017-02-01,44.799999
2017-02-02,44.299999
2017-02-03,45.849998
2017-02-06,45.450001
2017-02-07,44.099998
2017-02-08,43.25
2017-02-09,44.0
2017-02-10,44.650002
2017-02-13,44.049999
2017-02-14,44.25
2017-02-15,44.849998
2017-02-16,44.549999
2017-02-17,44.650002
2017-02-21,43.900002
2017-02-22,43.849998
2017-02-23,43.299999
2017-02-24,44.049999
2017-02-27,43.849998
2017-02-28,42.049999
2017-03-01,44.0
2017-03-02,42.650002
2017-03-03,43.049999
2017-03-06,42.799999
2017-03-07,42.349998
2017-03-08,41.900002
2017-03-09,41.25
2017-03-10,41.700001
2017-03-13,41.75
2017-03-14,41.299999
2017-03-15,42.200001
2017-03-16,41.450001
2017-03-17,43.150002
2017-03-20,42.5
2017-03-21,41.150002
2017-03-22,41.400002
2017-03-23,41.799999
2017-03-24,41.75
2017-03-27,41.349998
2017-03-28,42.549999
2017-03-29,43.150002
2017-03-30,43.150002
2017-03-31,43.099998
2017-04-03,43.049999
2017-04-04,42.950001
2017-04-05,47.25
2017-04-06,48.5
2017-04-07,47.849998
2017-04-10,47.75
2017-04-11,47.900002
2017-04-12,45.099998
2017-04-13,44.099998
2017-04-17,44.150002
2017-04-18,43.5
2017-04-19,43.599998
2017-04-20,44.650002
2017-04-21,44.450001
2017-04-24,44.349998
2017-04-25,44.25
2017-04-26,44.049999
2017-04-27,44.200001
2017-04-28,43.450001
2017-05-01,43.200001
2017-05-02,43.599998
2017-05-03,43.299999
2017-05-04,43.150002
2017-05-05,43.150002
2017-05-08,42.849998
2017-05-09,44.549999
2017-05-10,45.0
2017-05-11,45.099998
2017-05-12,44.599998
2017-05-15,44.799999
2017-05-16,44.599998
2017-05-17,43.400002
2017-05-18,43.450001
2017-05-19,44.450001
2017-05-22,44.950001
2017-05-23,45.049999
2017-05-24,44.5
2017-05-25,44.849998
2017-05-26,44.650002
2017-05-30,44.700001
2017-05-31,44.25
2017-06-01,45.75
2017-06-02,46.599998
2017-06-05,46.400002
2017-06-06,46.150002
2017-06-07,45.799999
2017-06-08,46.900002
2017-06-09,48.099998
2017-06-12,49.0
2017-06-13,49.299999
2017-06-14,48.099998
2017-06-15,48.5
2017-06-16,47.599998
2017-06-19,48.5
2017-06-20,47.349998
2017-06-21,46.299999
2017-06-22,46.599998
2017-06-23,47.450001
2017-06-26,48.849998
2017-06-27,49.450001
2017-06-28,50.0
2017-06-29,48.25
2017-06-30,46.25
2017-07-03,46.650002
2017-07-05,46.549999
2017-07-06,44.75
2017-07-07,43.849998
2017-07-10,43.25
2017-07-11,42.650002
2017-07-12,42.200001
2017-07-13,42.200001
2017-07-14,41.849998
2017-07-17,43.799999
2017-07-18,43.75
2017-07-19,44.75
2017-07-20,44.75
2017-07-21,44.299999
2017-07-24,44.700001
2017-07-25,45.299999
2017-07-26,44.900002
2017-07-27,44.450001
2017-07-28,44.700001
2017-07-31,45.0
2017-08-01,45.299999
2017-08-02,44.150002
2017-08-03,44.450001
2017-08-04,45.0
2017-08-07,45.950001
2017-08-08,46.450001
2017-08-09,46.450001
2017-08-10,46.049999
2017-08-11,45.900002
2017-08-14,46.200001
2017-08-15,46.099998
2017-08-16,45.650002
2017-08-17,44.349998
2017-08-18,43.900002
2017-08-21,43.650002
2017-08-22,43.900002
2017-08-23,43.950001
2017-08-24,43.5
2017-08-25,43.400002
2017-08-28,43.200001
2017-08-29,43.0
2017-08-30,43.150002
2017-08-31,42.900002
2017-09-01,43.5
2017-09-05,43.049999
2017-09-06,43.0
2017-09-07,42.349998
2017-09-08,42.049999
2017-09-11,42.299999
2017-09-12,42.400002
2017-09-13,42.25
2017-09-14,42.450001
2017-09-15,42.700001
2017-09-18,42.849998
2017-09-19,42.75
2017-09-20,44.150002
2017-09-21,44.75
2017-09-22,45.549999
2017-09-25,46.599998
2017-09-26,47.049999
2017-09-27,47.299999
2017-09-28,48.400002
2017-09-29,48.150002
2017-10-02,49.400002
2017-10-03,49.599998
2017-10-04,49.900002
2017-10-05,50.799999
2017-10-06,50.25
2017-10-09,50.400002
2017-10-10,49.900002
2017-10-11,49.599998
2017-10-12,49.950001
2017-10-13,50.5
2017-10-16,51.150002
2017-10-17,50.5
2017-10-18,50.799999
2017-10-19,50.700001
2017-10-20,51.200001
2017-10-23,51.650002
2017-10-24,51.849998
2017-10-25,51.150002
2017-10-26,50.049999
2017-10-27,49.599998
2017-10-30,50.25
2017-10-31,52.200001
2017-11-01,51.25
2017-11-02,52.349998
2017-11-03,52.099998
2017-11-06,51.200001
2017-11-07,50.299999
2017-11-08,49.700001
2017-11-09,48.5
2017-11-10,48.299999
2017-11-13,46.849998
2017-11-14,46.200001
2017-11-15,45.5
2017-11-16,46.5
2017-11-17,47.0
2017-11-20,46.950001
2017-11-21,46.549999
2017-11-22,46.599998
2017-11-24,46.549999
2017-11-27,46.349998
2017-11-28,48.049999
2017-11-29,48.950001
2017-11-30,50.0
2017-12-01,49.450001
2017-12-04,50.950001
2017-12-05,50.400002
2017-12-06,50.049999
2017-12-07,51.150002
2017-12-08,50.950001
2017-12-11,50.099998
2017-12-12,50.900002
2017-12-13,51.150002
2017-12-14,50.150002
2017-12-15,51.099998
2017-12-18,52.400002
2017-12-19,52.450001
2017-12-20,52.5
2017-12-21,52.599998
2017-12-22,52.900002
2017-12-26,53.599998
2017-12-27,53.700001
2017-12-28,54.200001
2017-12-29,53.299999
2018-01-02,53.950001
2018-01-03,53.099998
2018-01-04,52.75
2018-01-05,50.599998
2018-01-08,50.299999
2018-01-09,49.75
2018-01-10,49.049999
2018-01-11,50.599998
2018-01-12,51.450001
2018-01-16,51.299999
2018-01-17,52.0
2018-01-18,51.599998
2018-01-19,52.349998
2018-01-22,52.299999
2018-01-23,51.700001
2018-01-24,52.700001
2018-01-25,51.900002
2018-01-26,52.5
2018-01-29,51.650002
2018-01-30,50.450001
2018-01-31,50.150002
2018-02-01,50.299999
2018-02-02,49.0
2018-02-05,47.599998
2018-02-06,47.75
2018-02-07,47.5
2018-02-08,46.099998
2018-02-09,46.450001
2018-02-12,47.549999
2018-02-13,48.349998
2018-02-14,49.950001
2018-02-15,50.950001
2018-02-16,51.599998
2018-02-20,52.150002
2018-02-21,53.049999
2018-02-22,52.849998
2018-02-23,53.299999
2018-02-26,53.0
2018-02-27,52.400002
2018-02-28,51.799999
2018-03-01,51.150002
2018-03-02,50.900002
2018-03-05,50.849998
2018-03-06,50.150002
2018-03-07,50.5
2018-03-08,50.75
2018-03-09,51.849998
2018-03-12,51.599998
2018-03-13,51.650002
2018-03-14,51.400002
2018-03-15,49.950001
2018-03-16,51.549999
2018-03-19,51.299999
2018-03-20,50.849998
2018-03-21,51.150002
2018-03-22,49.900002
2018-03-23,49.5
2018-03-26,51.450001
2018-03-27,50.950001
2018-03-28,50.150002
2018-03-29,50.25
2018-04-02,49.099998
2018-04-03,48.349998
2018-04-04,47.900002
2018-04-05,49.299999
2018-04-06,47.599998
2018-04-09,45.700001
2018-04-10,45.25
2018-04-11,44.650002
2018-04-12,44.75
2018-04-13,44.650002
2018-04-16,45.799999
2018-04-17,45.150002
2018-04-18,45.200001
2018-04-19,44.900002
2018-04-20,45.5
2018-04-23,45.349998
2018-04-24,44.200001
2018-04-25,44.400002
2018-04-26,44.0
2018-04-27,44.650002
2018-04-30,43.849998
2018-05-01,44.150002
2018-05-02,44.75
2018-05-03,44.799999
2018-05-04,45.299999
2018-05-07,45.950001
2018-05-08,46.0
2018-05-09,46.599998
2018-05-10,47.349998
2018-05-11,47.049999
2018-05-14,47.549999
2018-05-15,47.349998
2018-05-16,49.0
2018-05-17,50.25
2018-05-18,51.0
2018-05-21,52.200001
2018-05-22,50.599998
2018-05-23,50.099998
2018-05-24,49.950001
2018-05-25,50.049999
2018-05-29,49.549999
2018-05-30,50.700001
2018-05-31,49.700001
2018-06-01,50.099998
2018-06-04,49.400002
2018-06-05,49.0
2018-06-06,49.049999
2018-06-07,49.25
2018-06-08,49.0
2018-06-11,49.200001
2018-06-12,49.450001
2018-06-13,49.299999
2018-06-14,49.200001
2018-06-15,49.150002
2018-06-18,49.599998
2018-06-19,49.700001
2018-06-20,50.450001
2018-06-21,49.549999
2018-06-22,49.049999
2018-06-25,48.200001
2018-06-26,49.049999
2018-06-27,47.299999
2018-06-28,46.900002
2018-06-29,52.75
