Date,HAIN
2013-07-29,37.345001
2013-07-30,37.044998
2013-07-31,36.48
2013-08-01,36.674999
2013-08-02,36.945
2013-08-05,37.25
2013-08-06,37.119999
2013-08-07,36.650002
2013-08-08,36.700001
2013-08-09,36.955002
2013-08-12,37.994999
2013-08-13,38.285
2013-08-14,38.009997999999996
2013-08-15,36.645
2013-08-16,36.224998
2013-08-19,36.805
2013-08-20,36.93
2013-08-21,36.450001
2013-08-22,40.445
2013-08-23,40.919998
2013-08-26,40.924999
2013-08-27,40.139998999999996
2013-08-28,39.970001
2013-08-29,40.915001000000004
2013-08-30,40.889998999999996
2013-09-03,40.939999
2013-09-04,40.105
2013-09-05,39.645
2013-09-06,39.325001
2013-09-09,39.810001
2013-09-10,39.5
2013-09-11,39.709998999999996
2013-09-12,39.674999
2013-09-13,39.700001
2013-09-16,40.095001
2013-09-17,40.325001
2013-09-18,40.514998999999996
2013-09-19,40.575001
2013-09-20,38.994999
2013-09-23,38.744999
2013-09-24,38.389998999999996
2013-09-25,38.134997999999996
2013-09-26,38.52
2013-09-27,38.645
2013-09-30,38.560001
2013-10-01,39.23
2013-10-02,39.34
2013-10-03,39.150002
2013-10-04,39.09
2013-10-07,39.779999
2013-10-08,37.665001000000004
2013-10-09,36.959998999999996
2013-10-10,38.185001
2013-10-11,38.91
2013-10-14,38.889998999999996
2013-10-15,38.375
2013-10-16,39.064999
2013-10-17,39.674999
2013-10-18,40.134997999999996
2013-10-21,40.150002
2013-10-22,40.785
2013-10-23,41.235001000000004
2013-10-24,41.669998
2013-10-25,42.314999
2013-10-28,42.84
2013-10-29,43.130001
2013-10-30,42.389998999999996
2013-10-31,41.595001
2013-11-01,40.945
2013-11-04,41.535
2013-11-05,41.685001
2013-11-06,43.125
2013-11-07,41.419998
2013-11-08,41.849998
2013-11-11,41.889998999999996
2013-11-12,41.705002
2013-11-13,42.5
2013-11-14,42.404999
2013-11-15,42.255001
2013-11-18,42.130001
2013-11-19,41.700001
2013-11-20,41.165001000000004
2013-11-21,41.755001
2013-11-22,41.834998999999996
2013-11-25,39.924999
2013-11-26,41.224998
2013-11-27,41.450001
2013-11-29,41.345001
2013-12-02,41.029999
2013-12-03,40.654999
2013-12-04,41.27
2013-12-05,41.424999
2013-12-06,41.634997999999996
2013-12-09,42.060001
2013-12-10,41.310001
2013-12-11,40.950001
2013-12-12,40.330002
2013-12-13,40.959998999999996
2013-12-16,41.424999
2013-12-17,41.810001
2013-12-18,41.935001
2013-12-19,42.564999
2013-12-20,43.674999
2013-12-23,44.66
2013-12-24,44.584998999999996
2013-12-26,44.950001
2013-12-27,44.814999
2013-12-30,44.830002
2013-12-31,45.389998999999996
2014-01-02,44.849998
2014-01-03,45.34
2014-01-06,44.875
2014-01-07,45.365002000000004
2014-01-08,45.095001
2014-01-09,45.075001
2014-01-10,45.060001
2014-01-13,45.755001
2014-01-14,48.445
2014-01-15,48.904999
2014-01-16,48.634997999999996
2014-01-17,48.790001000000004
2014-01-21,47.869999
2014-01-22,47.299999
2014-01-23,47.764998999999996
2014-01-24,47.005001
2014-01-27,46.275002
2014-01-28,46.529999
2014-01-29,46.185001
2014-01-30,46.849998
2014-01-31,45.945
2014-02-03,44.735001000000004
2014-02-04,45.494999
2014-02-05,42.720001
2014-02-06,43.345001
2014-02-07,43.174999
2014-02-10,43.215
2014-02-11,42.825001
2014-02-12,42.445
2014-02-13,42.240002000000004
2014-02-14,42.790001000000004
2014-02-18,43.154999
2014-02-19,42.84
2014-02-20,43.82
2014-02-21,43.75
2014-02-24,44.220001
2014-02-25,44.75
2014-02-26,44.369999
2014-02-27,44.435001
2014-02-28,44.650002
2014-03-03,44.264998999999996
2014-03-04,45.615002000000004
2014-03-05,45.895
2014-03-06,46.919998
2014-03-07,47.084998999999996
2014-03-10,47.154999
2014-03-11,46.650002
2014-03-12,47.5
2014-03-13,46.970001
2014-03-14,46.785
2014-03-17,46.955002
2014-03-18,47.23
2014-03-19,46.880001
2014-03-20,47.154999
2014-03-21,46.735001000000004
2014-03-24,45.93
2014-03-25,46.130001
2014-03-26,45.25
2014-03-27,45.09
2014-03-28,44.73
2014-03-31,45.715
2014-04-01,46.419998
2014-04-02,47.224998
2014-04-03,47.150002
2014-04-04,45.5
2014-04-07,44.77
2014-04-08,44.735001000000004
2014-04-09,45.285
2014-04-10,43.064999
2014-04-11,42.125
2014-04-14,42.525002
2014-04-15,42.490002000000004
2014-04-16,42.825001
2014-04-17,43.415001000000004
2014-04-21,43.599998
2014-04-22,43.924999
2014-04-23,43.34
2014-04-24,42.384997999999996
2014-04-25,42.244999
2014-04-28,41.75
2014-04-29,41.965
2014-04-30,43.009997999999996
2014-05-01,43.220001
2014-05-02,43.634997999999996
2014-05-05,44.064999
2014-05-06,43.415001000000004
2014-05-07,42.580002
2014-05-08,44.380001
2014-05-09,45.990002000000004
2014-05-12,47.195
2014-05-13,46.904999
2014-05-14,46.040001000000004
2014-05-15,45.904999
2014-05-16,45.825001
2014-05-19,45.564999
2014-05-20,45.290001000000004
2014-05-21,45.41
2014-05-22,45.695
2014-05-23,45.794998
2014-05-27,45.990002000000004
2014-05-28,45.400002
2014-05-29,45.84
2014-05-30,45.360001000000004
2014-06-02,45.895
2014-06-03,45.215
2014-06-04,45.990002000000004
2014-06-05,46.575001
2014-06-06,46.564999
2014-06-09,46.330002
2014-06-10,45.52
2014-06-11,44.395
2014-06-12,44.130001
2014-06-13,43.695
2014-06-16,43.825001
2014-06-17,43.895
2014-06-18,44.814999
2014-06-19,44.695
2014-06-20,44.41
2014-06-23,43.665001000000004
2014-06-24,43.275002
2014-06-25,43.375
2014-06-26,43.014998999999996
2014-06-27,42.974998
2014-06-30,44.369999
2014-07-01,45.235001000000004
2014-07-02,45.880001
2014-07-03,45.790001000000004
2014-07-07,45.705002
2014-07-08,45.049999
2014-07-09,44.724998
2014-07-10,44.580002
2014-07-11,44.494999
2014-07-14,44.209998999999996
2014-07-15,43.884997999999996
2014-07-16,43.209998999999996
2014-07-17,42.540001000000004
2014-07-18,42.924999
2014-07-21,42.810001
2014-07-22,43.895
2014-07-23,43.580002
2014-07-24,44.494999
2014-07-25,44.244999
2014-07-28,43.869999
2014-07-29,43.349998
2014-07-30,43.174999
2014-07-31,42.75
2014-08-01,43.064999
2014-08-04,43.035
2014-08-05,41.529999
2014-08-06,41.810001
2014-08-07,42.009997999999996
2014-08-08,42.360001000000004
2014-08-11,42.895
2014-08-12,42.285
2014-08-13,43.404999
2014-08-14,43.91
2014-08-15,43.615002000000004
2014-08-18,44.349998
2014-08-19,43.465
2014-08-20,48.255001
2014-08-21,47.915001000000004
2014-08-22,47.474998
2014-08-25,48.084998999999996
2014-08-26,48.959998999999996
2014-08-27,48.82
2014-08-28,49.189999
2014-08-29,49.18
2014-09-02,49.165001000000004
2014-09-03,49.035
2014-09-04,48.830002
2014-09-05,49.009997999999996
2014-09-08,48.895
2014-09-09,50.5
2014-09-10,51.09
2014-09-11,51.334998999999996
2014-09-12,50.77
2014-09-15,51.115002000000004
2014-09-16,51.34
2014-09-17,51.055
2014-09-18,51.834998999999996
2014-09-19,51.700001
2014-09-22,50.875
2014-09-23,50.205002
2014-09-24,51.0
2014-09-25,50.474998
2014-09-26,50.855
2014-09-29,51.119999
2014-09-30,51.174999
2014-10-01,51.145
2014-10-02,51.5
2014-10-03,51.650002
2014-10-06,51.130001
2014-10-07,50.599998
2014-10-08,51.27
2014-10-09,50.154999
2014-10-10,49.355
2014-10-13,48.465
2014-10-14,49.095001
2014-10-15,49.200001
2014-10-16,49.345001
2014-10-17,50.115002000000004
2014-10-20,51.029999
2014-10-21,51.759997999999996
2014-10-22,51.154999
2014-10-23,51.299999
2014-10-24,51.25
2014-10-27,51.380001
2014-10-28,52.369999
2014-10-29,52.955002
2014-10-30,53.330002
2014-10-31,54.125
2014-11-03,54.169998
2014-11-04,53.395
2014-11-05,52.830002
2014-11-06,53.919998
2014-11-07,53.84
2014-11-10,54.605
2014-11-11,52.775002
2014-11-12,53.345001
2014-11-13,53.830002
2014-11-14,54.134997999999996
2014-11-17,54.205002
2014-11-18,53.705002
2014-11-19,53.705002
2014-11-20,53.07
2014-11-21,53.395
2014-11-24,53.334998999999996
2014-11-25,54.285
2014-11-26,56.294998
2014-11-28,56.610001000000004
2014-12-01,57.165001000000004
2014-12-02,56.625
2014-12-03,56.240002000000004
2014-12-04,57.035
2014-12-05,57.665001000000004
2014-12-08,57.639998999999996
2014-12-09,57.029999
2014-12-10,56.314999
2014-12-11,56.509997999999996
2014-12-12,55.130001
2014-12-15,54.77
2014-12-16,55.139998999999996
2014-12-17,56.724998
2014-12-18,58.625
2014-12-19,58.25
2014-12-22,58.709998999999996
2014-12-23,58.509997999999996
2014-12-24,58.625
2014-12-26,59.259997999999996
2014-12-29,59.674999
2014-12-30,59.07
2014-12-31,58.290001000000004
2015-01-02,56.939999
2015-01-05,55.540001000000004
2015-01-06,55.080002
2015-01-07,56.610001000000004
2015-01-08,56.900002
2015-01-09,55.759997999999996
2015-01-12,54.389998999999996
2015-01-13,54.110001000000004
2015-01-14,53.040001000000004
2015-01-15,53.0
2015-01-16,53.599998
2015-01-20,54.27
2015-01-21,53.639998999999996
2015-01-22,54.009997999999996
2015-01-23,54.380001
2015-01-26,54.360001000000004
2015-01-27,54.240002000000004
2015-01-28,54.139998999999996
2015-01-29,54.619999
2015-01-30,52.77
2015-02-02,54.049999
2015-02-03,54.75
2015-02-04,57.709998999999996
2015-02-05,58.16
2015-02-06,59.450001
2015-02-09,57.689999
2015-02-10,57.799999
2015-02-11,57.66
2015-02-12,59.029999
2015-02-13,59.48
2015-02-17,59.43
2015-02-18,60.98
2015-02-19,61.610001000000004
2015-02-20,62.119999
2015-02-23,62.150002
2015-02-24,62.610001000000004
2015-02-25,62.200001
2015-02-26,62.73
2015-02-27,62.529999
2015-03-02,62.330002
2015-03-03,62.34
2015-03-04,62.77
2015-03-05,62.689999
2015-03-06,61.66
2015-03-09,62.200001
2015-03-10,61.049999
2015-03-11,60.950001
2015-03-12,62.43
2015-03-13,62.900002
2015-03-16,63.18
2015-03-17,63.439999
2015-03-18,63.259997999999996
2015-03-19,63.57
2015-03-20,64.440002
2015-03-23,64.980003
2015-03-24,63.459998999999996
2015-03-25,63.830002
2015-03-26,63.200001
2015-03-27,63.790001000000004
2015-03-30,64.279999
2015-03-31,64.050003
2015-04-01,62.939999
2015-04-02,63.860001000000004
2015-04-06,64.449997
2015-04-07,64.290001
2015-04-08,65.209999
2015-04-09,65.129997
2015-04-10,65.949997
2015-04-13,65.440002
2015-04-14,65.510002
2015-04-15,65.660004
2015-04-16,65.18
2015-04-17,64.010002
2015-04-20,64.25
2015-04-21,61.869999
2015-04-22,61.740002000000004
2015-04-23,62.0
2015-04-24,61.330002
2015-04-27,60.439999
2015-04-28,60.380001
2015-04-29,60.290001000000004
2015-04-30,60.240002000000004
2015-05-01,61.0
2015-05-04,61.040001000000004
2015-05-05,61.259997999999996
2015-05-06,59.169998
2015-05-07,60.950001
2015-05-08,60.630001
2015-05-11,60.25
2015-05-12,59.41
2015-05-13,59.830002
2015-05-14,61.540001000000004
2015-05-15,61.75
2015-05-18,61.470001
2015-05-19,61.75
2015-05-20,61.950001
2015-05-21,61.970001
2015-05-22,62.23
2015-05-26,62.060001
2015-05-27,62.689999
2015-05-28,63.25
2015-05-29,63.27
2015-06-01,62.91
2015-06-02,62.91
2015-06-03,63.400002
2015-06-04,62.529999
2015-06-05,62.68
2015-06-08,62.73
2015-06-09,62.349998
2015-06-10,62.759997999999996
2015-06-11,62.23
2015-06-12,62.09
2015-06-15,61.619999
2015-06-16,64.540001
2015-06-17,65.260002
2015-06-18,66.790001
2015-06-19,67.83000200000001
2015-06-22,68.099998
2015-06-23,68.480003
2015-06-24,67.220001
2015-06-25,66.849998
2015-06-26,66.82
2015-06-29,65.5
2015-06-30,65.860001
2015-07-01,66.980003
2015-07-02,67.089996
2015-07-06,67.089996
2015-07-07,67.989998
2015-07-08,67.470001
2015-07-09,66.599998
2015-07-10,67.220001
2015-07-13,68.150002
2015-07-14,68.349998
2015-07-15,68.309998
2015-07-16,68.800003
2015-07-17,68.860001
2015-07-20,68.949997
2015-07-21,67.809998
2015-07-22,68.029999
2015-07-23,68.110001
2015-07-24,67.889999
2015-07-27,67.010002
2015-07-28,67.139999
2015-07-29,67.589996
2015-07-30,68.08000200000001
2015-07-31,67.980003
2015-08-03,67.68
2015-08-04,68.650002
2015-08-05,70.150002
2015-08-06,69.599998
2015-08-07,67.82
2015-08-10,68.980003
2015-08-11,67.510002
2015-08-12,67.08000200000001
2015-08-13,67.480003
2015-08-14,68.32
2015-08-17,68.379997
2015-08-18,63.650002
2015-08-19,64.150002
2015-08-20,62.82
2015-08-21,60.490002000000004
2015-08-24,60.130001
2015-08-25,59.509997999999996
2015-08-26,60.48
2015-08-27,61.959998999999996
2015-08-28,62.189999
2015-08-31,60.860001000000004
2015-09-01,58.950001
2015-09-02,59.240002000000004
2015-09-03,58.799999
2015-09-04,58.27
2015-09-08,59.349998
2015-09-09,58.32
2015-09-10,57.98
2015-09-11,58.380001
2015-09-14,57.450001
2015-09-15,58.110001000000004
2015-09-16,58.049999
2015-09-17,58.860001000000004
2015-09-18,58.040001000000004
2015-09-21,57.759997999999996
2015-09-22,55.869999
2015-09-23,54.810001
2015-09-24,53.759997999999996
2015-09-25,53.700001
2015-09-28,52.169998
2015-09-29,51.849998
2015-09-30,51.599998
2015-10-01,50.450001
2015-10-02,52.16
2015-10-05,53.34
2015-10-06,51.580002
2015-10-07,51.91
2015-10-08,52.169998
2015-10-09,54.119999
2015-10-12,53.439999
2015-10-13,52.650002
2015-10-14,51.759997999999996
2015-10-15,51.939999
2015-10-16,53.509997999999996
2015-10-19,52.599998
2015-10-20,52.060001
2015-10-21,51.0
2015-10-22,52.09
2015-10-23,51.57
2015-10-26,50.57
2015-10-27,50.0
2015-10-28,50.77
2015-10-29,50.07
2015-10-30,49.849998
2015-11-02,48.84
2015-11-03,49.709998999999996
2015-11-04,48.209998999999996
2015-11-05,47.91
2015-11-06,45.900002
2015-11-09,46.759997999999996
2015-11-10,45.259997999999996
2015-11-11,43.82
2015-11-12,42.419998
2015-11-13,41.459998999999996
2015-11-16,42.080002
2015-11-17,40.369999
2015-11-18,42.380001
2015-11-19,41.02
2015-11-20,41.07
2015-11-23,41.040001000000004
2015-11-24,41.189999
2015-11-25,43.099998
2015-11-27,42.330002
2015-11-30,42.700001
2015-12-01,41.189999
2015-12-02,39.959998999999996
2015-12-03,39.560001
2015-12-04,39.43
2015-12-07,39.82
2015-12-08,38.41
2015-12-09,38.91
2015-12-10,38.91
2015-12-11,39.470001
2015-12-14,38.419998
2015-12-15,38.959998999999996
2015-12-16,40.619999
2015-12-17,41.099998
2015-12-18,40.549999
2015-12-21,41.419998
2015-12-22,41.040001000000004
2015-12-23,42.310001
2015-12-24,41.5
2015-12-28,41.23
2015-12-29,41.07
2015-12-30,40.880001
2015-12-31,40.389998999999996
2016-01-04,39.77
2016-01-05,40.060001
2016-01-06,38.200001
2016-01-07,36.950001
2016-01-08,36.580002
2016-01-11,36.419998
2016-01-12,39.09
2016-01-13,36.639998999999996
2016-01-14,36.5
2016-01-15,35.959998999999996
2016-01-19,36.380001
2016-01-20,36.57
2016-01-21,36.099998
2016-01-22,35.0
2016-01-25,33.459998999999996
2016-01-26,35.029999
2016-01-27,34.119999
2016-01-28,34.549999
2016-01-29,36.380001
2016-02-01,37.009997999999996
2016-02-02,34.849998
2016-02-03,35.450001
2016-02-04,36.650002
2016-02-05,36.240002000000004
2016-02-08,34.130001
2016-02-09,34.130001
2016-02-10,34.279999
2016-02-11,33.939999
2016-02-12,35.470001
2016-02-16,36.73
2016-02-17,37.27
2016-02-18,37.580002
2016-02-19,36.5
2016-02-22,36.759997999999996
2016-02-23,36.310001
2016-02-24,35.450001
2016-02-25,36.540001000000004
2016-02-26,37.389998999999996
2016-02-29,36.970001
2016-03-01,37.23
2016-03-02,37.52
2016-03-03,37.919998
2016-03-04,38.630001
2016-03-07,39.299999
2016-03-08,38.91
2016-03-09,39.639998999999996
2016-03-10,39.869999
2016-03-11,40.470001
2016-03-14,40.75
2016-03-15,39.84
2016-03-16,39.849998
2016-03-17,40.900002
2016-03-18,40.939999
2016-03-21,41.459998999999996
2016-03-22,40.860001000000004
2016-03-23,40.080002
2016-03-24,40.23
2016-03-28,40.290001000000004
2016-03-29,41.25
2016-03-30,41.060001
2016-03-31,40.91
2016-04-01,41.880001
2016-04-04,41.669998
2016-04-05,41.619999
2016-04-06,42.369999
2016-04-07,41.439999
2016-04-08,41.380001
2016-04-11,41.169998
2016-04-12,42.029999
2016-04-13,42.07
2016-04-14,41.93
2016-04-15,42.209998999999996
2016-04-18,41.98
2016-04-19,42.130001
2016-04-20,41.68
2016-04-21,41.330002
2016-04-22,41.439999
2016-04-25,42.18
2016-04-26,42.889998999999996
2016-04-27,42.610001000000004
2016-04-28,42.240002000000004
2016-04-29,41.860001000000004
2016-05-02,41.779999
2016-05-03,41.09
2016-05-04,44.889998999999996
2016-05-05,44.790001000000004
2016-05-06,46.5
2016-05-09,48.130001
2016-05-10,49.43
2016-05-11,48.299999
2016-05-12,48.060001
2016-05-13,47.23
2016-05-16,47.380001
2016-05-17,47.189999
2016-05-18,47.830002
2016-05-19,47.869999
2016-05-20,48.740002000000004
2016-05-23,48.380001
2016-05-24,48.560001
2016-05-25,48.720001
2016-05-26,48.669998
2016-05-27,49.099998
2016-05-31,49.439999
2016-06-01,49.5
2016-06-02,49.93
2016-06-03,49.560001
2016-06-06,49.509997999999996
2016-06-07,50.049999
2016-06-08,50.029999
2016-06-09,50.27
2016-06-10,49.610001000000004
2016-06-13,49.209998999999996
2016-06-14,48.66
2016-06-15,48.57
2016-06-16,50.400002
2016-06-17,50.150002
2016-06-20,50.470001
2016-06-21,52.619999
2016-06-22,51.23
2016-06-23,51.5
2016-06-24,47.68
2016-06-27,46.310001
2016-06-28,47.779999
2016-06-29,47.799999
2016-06-30,49.75
2016-07-01,49.459998999999996
2016-07-05,47.799999
2016-07-06,47.279999
2016-07-07,50.630001
2016-07-08,52.41
2016-07-11,52.32
2016-07-12,51.060001
2016-07-13,51.540001000000004
2016-07-14,52.400002
2016-07-15,51.82
2016-07-18,51.970001
2016-07-19,52.150002
2016-07-20,51.950001
2016-07-21,51.869999
2016-07-22,52.380001
2016-07-25,52.639998999999996
2016-07-26,52.099998
2016-07-27,51.509997999999996
2016-07-28,52.73
2016-07-29,52.790001000000004
2016-08-01,53.139998999999996
2016-08-02,51.599998
2016-08-03,51.709998999999996
2016-08-04,51.98
2016-08-05,52.060001
2016-08-08,52.189999
2016-08-09,52.970001
2016-08-10,52.310001
2016-08-11,52.130001
2016-08-12,55.349998
2016-08-15,53.400002
2016-08-16,39.349998
2016-08-17,37.790001000000004
2016-08-18,38.310001
2016-08-19,38.900002
2016-08-22,38.439999
2016-08-23,37.09
2016-08-24,37.029999
2016-08-25,37.009997999999996
2016-08-26,37.029999
2016-08-29,37.200001
2016-08-30,37.119999
2016-08-31,36.75
2016-09-01,36.220001
2016-09-02,36.650002
2016-09-06,36.82
2016-09-07,36.360001000000004
2016-09-08,36.360001000000004
2016-09-09,35.77
2016-09-12,36.240002000000004
2016-09-13,35.700001
2016-09-14,35.380001
2016-09-15,35.43
2016-09-16,35.48
2016-09-19,35.150002
2016-09-20,34.75
2016-09-21,34.889998999999996
2016-09-22,35.16
2016-09-23,34.98
2016-09-26,34.630001
2016-09-27,34.650002
2016-09-28,34.57
2016-09-29,35.130001
2016-09-30,35.580002
2016-10-03,35.34
2016-10-04,35.259997999999996
2016-10-05,35.439999
2016-10-06,34.880001
2016-10-07,35.029999
2016-10-10,35.5
2016-10-11,35.43
2016-10-12,35.84
2016-10-13,35.32
2016-10-14,35.110001000000004
2016-10-17,34.75
2016-10-18,35.82
2016-10-19,36.099998
2016-10-20,36.509997999999996
2016-10-21,35.82
2016-10-24,36.009997999999996
2016-10-25,37.099998
2016-10-26,37.16
2016-10-27,36.490002000000004
2016-10-28,36.700001
2016-10-31,36.369999
2016-11-01,37.07
2016-11-02,36.549999
2016-11-03,35.580002
2016-11-04,35.43
2016-11-07,35.900002
2016-11-08,36.09
2016-11-09,36.459998999999996
2016-11-10,35.669998
2016-11-11,34.380001
2016-11-14,34.77
2016-11-15,36.0
2016-11-16,35.82
2016-11-17,38.720001
2016-11-18,38.619999
2016-11-21,39.450001
2016-11-22,38.98
2016-11-23,39.209998999999996
2016-11-25,38.77
2016-11-28,38.98
2016-11-29,39.240002000000004
2016-11-30,39.189999
2016-12-01,38.860001000000004
2016-12-02,38.860001000000004
2016-12-05,39.23
2016-12-06,39.200001
2016-12-07,39.369999
2016-12-08,39.360001000000004
2016-12-09,39.540001000000004
2016-12-12,39.119999
2016-12-13,39.400002
2016-12-14,39.369999
2016-12-15,39.529999
2016-12-16,39.66
2016-12-19,39.380001
2016-12-20,39.650002
2016-12-21,39.900002
2016-12-22,39.279999
2016-12-23,39.34
2016-12-27,39.830002
2016-12-28,39.52
2016-12-29,39.59
2016-12-30,39.029999
2017-01-03,39.459998999999996
2017-01-04,39.799999
2017-01-05,40.419998
2017-01-06,40.02
2017-01-09,39.860001000000004
2017-01-10,39.880001
2017-01-11,40.169998
2017-01-12,39.830002
2017-01-13,39.900002
2017-01-17,39.939999
2017-01-18,40.290001000000004
2017-01-19,40.099998
2017-01-20,40.610001000000004
2017-01-23,40.450001
2017-01-24,40.990002000000004
2017-01-25,40.73
2017-01-26,39.98
2017-01-27,39.290001000000004
2017-01-30,39.099998
2017-01-31,39.560001
2017-02-01,39.07
2017-02-02,39.349998
2017-02-03,39.41
2017-02-06,38.599998
2017-02-07,38.790001000000004
2017-02-08,38.509997999999996
2017-02-09,38.639998999999996
2017-02-10,38.529999
2017-02-13,35.099998
2017-02-14,35.16
2017-02-15,34.959998999999996
2017-02-16,34.459998999999996
2017-02-17,34.950001
2017-02-21,35.25
2017-02-22,34.98
2017-02-23,34.84
2017-02-24,34.610001000000004
2017-02-27,34.880001
2017-02-28,35.380001
2017-03-01,35.59
2017-03-02,35.279999
2017-03-03,35.360001000000004
2017-03-06,35.490002000000004
2017-03-07,35.110001000000004
2017-03-08,35.09
2017-03-09,34.939999
2017-03-10,35.73
2017-03-13,35.439999
2017-03-14,35.610001000000004
2017-03-15,37.0
2017-03-16,37.18
2017-03-17,37.360001000000004
2017-03-20,37.200001
2017-03-21,36.869999
2017-03-22,36.869999
2017-03-23,37.150002
2017-03-24,37.0
2017-03-27,37.150002
2017-03-28,37.380001
2017-03-29,37.57
2017-03-30,37.139998999999996
2017-03-31,37.200001
2017-04-03,37.139998999999996
2017-04-04,37.189999
2017-04-05,37.110001000000004
2017-04-06,37.169998
2017-04-07,36.759997999999996
2017-04-10,37.040001000000004
2017-04-11,36.799999
2017-04-12,36.59
2017-04-13,36.599998
2017-04-17,37.0
2017-04-18,37.380001
2017-04-19,37.82
2017-04-20,37.759997999999996
2017-04-21,37.639998999999996
2017-04-24,37.580002
2017-04-25,37.73
2017-04-26,37.669998
2017-04-27,37.669998
2017-04-28,36.990002000000004
2017-05-01,36.639998999999996
2017-05-02,35.959998999999996
2017-05-03,36.27
2017-05-04,36.849998
2017-05-05,37.060001
2017-05-08,36.529999
2017-05-09,36.0
2017-05-10,35.799999
2017-05-11,35.880001
2017-05-12,38.130001
2017-05-15,37.650002
2017-05-16,37.279999
2017-05-17,36.349998
2017-05-18,36.610001000000004
2017-05-19,37.209998999999996
2017-05-22,37.360001000000004
2017-05-23,36.389998999999996
2017-05-24,36.240002000000004
2017-05-25,35.959998999999996
2017-05-26,35.82
2017-05-30,35.02
2017-05-31,34.93
2017-06-01,35.689999
2017-06-02,35.77
2017-06-05,35.810001
2017-06-06,35.639998999999996
2017-06-07,35.959998999999996
2017-06-08,35.84
2017-06-09,35.029999
2017-06-12,35.200001
2017-06-13,34.970001
2017-06-14,34.669998
2017-06-15,35.23
2017-06-16,33.91
2017-06-19,33.240002000000004
2017-06-20,33.029999
2017-06-21,33.16
2017-06-22,32.66
2017-06-23,31.6
2017-06-26,33.630001
2017-06-27,34.75
2017-06-28,35.540001000000004
2017-06-29,35.759997999999996
2017-06-30,38.82
2017-07-03,38.34
2017-07-05,38.189999
2017-07-06,38.09
2017-07-07,38.860001000000004
2017-07-10,38.580002
2017-07-11,39.009997999999996
2017-07-12,38.91
2017-07-13,39.529999
2017-07-14,39.93
2017-07-17,39.900002
2017-07-18,40.130001
2017-07-19,41.740002000000004
2017-07-20,42.790001000000004
2017-07-21,43.759997999999996
2017-07-24,43.790001000000004
2017-07-25,43.799999
2017-07-26,43.950001
2017-07-27,44.860001000000004
2017-07-28,45.0
2017-07-31,44.709998999999996
2017-08-01,43.619999
2017-08-02,43.919998
2017-08-03,43.389998999999996
2017-08-04,43.189999
2017-08-07,43.549999
2017-08-08,43.189999
2017-08-09,43.23
2017-08-10,42.98
2017-08-11,43.34
2017-08-14,43.509997999999996
2017-08-15,43.57
2017-08-16,43.23
2017-08-17,42.720001
2017-08-18,42.400002
2017-08-21,42.5
2017-08-22,41.619999
2017-08-23,41.540001000000004
2017-08-24,39.290001000000004
2017-08-25,40.400002
2017-08-28,40.610001000000004
2017-08-29,40.049999
2017-08-30,39.639998999999996
2017-08-31,40.220001
2017-09-01,39.560001
2017-09-05,39.369999
2017-09-06,40.459998999999996
2017-09-07,40.389998999999996
2017-09-08,40.049999
2017-09-11,40.240002000000004
2017-09-12,40.290001000000004
2017-09-13,41.099998
2017-09-14,40.650002
2017-09-15,41.27
2017-09-18,41.32
2017-09-19,40.43
2017-09-20,40.419998
2017-09-21,39.900002
2017-09-22,39.599998
2017-09-25,40.150002
2017-09-26,40.59
2017-09-27,40.43
2017-09-28,40.709998999999996
2017-09-29,41.150002
2017-10-02,41.799999
2017-10-03,41.209998999999996
2017-10-04,41.380001
2017-10-05,42.349998
2017-10-06,41.950001
2017-10-09,41.18
2017-10-10,41.490002000000004
2017-10-11,41.59
2017-10-12,41.970001
2017-10-13,41.810001
2017-10-16,41.509997999999996
2017-10-17,40.860001000000004
2017-10-18,39.509997999999996
2017-10-19,37.939999
2017-10-20,37.52
2017-10-23,37.040001000000004
2017-10-24,36.790001000000004
2017-10-25,37.189999
2017-10-26,36.889998999999996
2017-10-27,36.919998
2017-10-30,35.599998
2017-10-31,36.02
2017-11-01,36.48
2017-11-02,35.740002000000004
2017-11-03,34.650002
2017-11-06,34.369999
2017-11-07,34.43
2017-11-08,34.919998
2017-11-09,34.41
2017-11-10,35.68
2017-11-13,35.419998
2017-11-14,36.119999
2017-11-15,36.73
2017-11-16,38.490002000000004
2017-11-17,39.84
2017-11-20,40.889998999999996
2017-11-21,41.080002
2017-11-22,41.18
2017-11-24,40.68
2017-11-27,41.02
2017-11-28,41.73
2017-11-29,41.580002
2017-11-30,41.099998
2017-12-01,42.540001000000004
2017-12-04,42.41
2017-12-05,41.419998
2017-12-06,41.880001
2017-12-07,40.889998999999996
2017-12-08,40.889998999999996
2017-12-11,41.139998999999996
2017-12-12,40.860001000000004
2017-12-13,40.68
2017-12-14,40.779999
2017-12-15,39.959998999999996
2017-12-18,40.650002
2017-12-19,40.150002
2017-12-20,41.419998
2017-12-21,41.450001
2017-12-22,41.509997999999996
2017-12-26,42.25
2017-12-27,42.34
2017-12-28,42.41
2017-12-29,42.389998999999996
2018-01-02,41.950001
2018-01-03,40.919998
2018-01-04,40.599998
2018-01-05,40.509997999999996
2018-01-08,41.07
2018-01-09,40.259997999999996
2018-01-10,39.509997999999996
2018-01-11,39.450001
2018-01-12,39.41
2018-01-16,39.419998
2018-01-17,40.009997999999996
